id,target,train_preds,train_probs
49187946,1,1,0.72
49196317,0,0,0.15
49199206,0,0,0.15
49213552,0,0,0.25
49217230,1,1,0.84
49227261,0,0,0.05
49228662,1,1,0.86
49229089,1,1,0.82
49230388,0,0,0.13
49240825,0,0,0.05
49244342,1,1,0.82
49262762,0,0,0.16
49320514,0,0,0.2
49325836,1,1,0.73
49347736,0,0,0.03
49351710,0,0,0.01
49360055,1,1,0.76
49365778,0,0,0.19
49367412,1,1,0.94
49390590,0,0,0.13
49393873,1,1,0.83
49420291,1,1,0.72
49420902,0,0,0.0
49423032,0,0,0.01
49423336,0,0,0.01
49425107,0,0,0.0
49425236,0,0,0.0
49425396,0,0,0.02
49435130,0,0,0.01
49435388,0,0,0.02
49435494,0,0,0.0
49435826,0,0,0.02
49435995,0,0,0.03
49436160,0,0,0.01
49437075,0,0,0.0
49437297,1,1,0.88
49437507,0,0,0.01
49463646,0,0,0.05
49464987,0,0,0.1
49484215,0,0,0.04
49522891,0,0,0.13
49535542,1,1,0.78
49552331,0,0,0.1
49554938,0,0,0.12
49571872,0,0,0.12
49584598,1,1,0.82
49597718,1,1,0.82
49637446,1,1,0.9
49654874,0,0,0.2
49687746,1,1,0.81
49708327,1,1,0.85
49710323,0,0,0.15
49712426,0,0,0.15
49716474,1,1,0.9
49717790,1,1,0.76
49725603,0,0,0.0
49752943,1,1,0.8
49759579,0,0,0.11
49772920,1,1,0.81
49777436,1,1,0.79
49783060,1,1,0.89
49798734,1,1,0.81
49802465,0,0,0.14
49812801,1,1,0.77
49813450,1,1,0.83
49816474,1,1,0.71
49839237,1,1,0.78
49853280,1,1,0.81
49854481,1,1,0.76
49861953,1,1,0.63
49882704,1,1,0.77
49907858,1,1,0.75
49948447,1,1,0.77
49965809,1,1,0.94
49980708,1,1,0.83
50001795,1,1,0.75
50002466,0,0,0.17
50028268,1,1,0.82
50031321,0,0,0.2
50031982,0,0,0.1
50048204,0,0,0.11
50050810,1,1,0.86
50065879,0,0,0.03
50067570,0,0,0.27
50070616,0,0,0.13
50073191,1,1,0.86
50089324,1,1,0.84
50090221,0,0,0.0
50091923,1,1,0.83
50098330,1,1,0.8
50148095,0,0,0.18
50155061,1,1,0.77
50188381,1,1,0.97
50196569,0,0,0.14
50210782,0,0,0.12
50212157,1,1,0.84
50260406,1,1,0.88
50262729,0,0,0.15
50267681,1,1,0.82
50272186,0,0,0.11
50287472,1,1,0.91
50288693,1,1,0.81
50289162,1,1,0.72
50290680,1,1,0.91
50292843,0,0,0.22
50333742,1,1,0.78
50342231,0,0,0.13
50342994,0,0,0.09
50343629,1,1,0.87
50348348,1,1,0.84
50375612,1,1,0.83
50376388,1,1,0.86
50404262,1,1,0.88
50404405,0,0,0.17
50413730,1,1,0.9
50419631,0,0,0.15
50426538,0,0,0.19
50440661,0,0,0.28
50462624,1,1,0.92
50467427,0,0,0.1
50481448,0,0,0.0
50484567,1,1,0.85
50489486,1,1,0.86
50491608,1,1,0.83
50542873,1,1,0.86
50549203,1,1,0.79
50549734,0,0,0.2
50552560,0,0,0.2
50621273,1,1,0.91
50641137,1,1,0.81
50663158,1,1,0.78
50671492,1,1,0.86
50674228,0,0,0.16
50678206,1,1,0.75
50703679,0,0,0.18
50704529,0,0,0.06
50743758,0,0,0.04
50749438,0,0,0.18
50750638,0,0,0.0
50757309,0,0,0.27
50793301,0,0,0.14
50799279,0,0,0.07
50811220,0,0,0.1
50813090,0,0,0.17
50896749,1,1,0.78
50898082,1,1,0.75
50912730,0,0,0.14
50916194,1,1,0.77
50933835,0,0,0.1
50935439,1,1,0.85
50951780,1,1,0.8
50956404,1,1,0.79
50961355,1,1,0.79
50978165,1,1,0.77
51000788,0,0,0.0
51003577,1,1,0.86
51004521,1,1,0.79
51004851,1,1,0.75
51015713,1,1,0.76
51021251,0,0,0.03
51038508,0,0,0.18
51038540,0,0,0.12
51038959,1,1,0.8
51042946,1,1,0.79
51045478,0,0,0.12
51083931,1,1,0.79
51089279,0,0,0.08
51090503,0,0,0.16
51100996,1,1,0.75
51123132,1,1,0.75
51126705,1,1,0.84
51127176,1,1,0.91
51127995,0,0,0.07
51147934,0,0,0.16
51152002,1,1,0.92
51154092,0,0,0.13
51177207,0,0,0.19
51179698,0,0,0.19
51229578,0,0,0.13
51236349,1,1,0.68
51246235,1,1,0.87
51269549,1,1,0.9
51270364,1,1,0.84
51287119,1,1,0.68
51287230,1,1,0.88
51308901,1,1,0.94
51323324,1,1,0.91
51327322,1,1,0.8
51345984,1,1,0.76
51351569,0,0,0.0
51351570,0,0,0.0
51351572,0,0,0.01
51351573,0,0,0.01
51399038,0,0,0.0
51399981,0,0,0.09
51414950,0,0,0.0
51422753,1,1,0.8
51464443,1,1,0.78
51476744,0,0,0.11
51492215,1,1,0.89
51507503,0,0,0.09
51507853,0,0,0.09
51508015,0,0,0.05
51508254,0,0,0.13
51508397,0,0,0.06
51508489,0,0,0.07
51508632,0,0,0.07
51508698,0,0,0.1
51508728,0,0,0.11
51509039,0,0,0.07
51510456,1,1,0.79
51521146,0,0,0.05
51523122,0,0,0.08
51534118,1,1,0.77
51538531,0,0,0.12
51552759,0,0,0.05
51552762,0,0,0.03
51554340,1,1,0.75
51559601,1,1,0.76
51559863,0,0,0.16
51560585,0,0,0.14
51575566,0,0,0.13
51585236,1,1,0.83
51595958,0,0,0.12
51603776,0,0,0.2
51618968,0,0,0.2
51623504,1,1,0.85
51639450,0,0,0.06
51657495,0,0,0.14
51688969,0,0,0.11
51696208,1,1,0.79
51705207,0,0,0.04
51708497,0,0,0.03
51715982,1,1,0.88
51716811,0,0,0.13
51731517,1,1,0.8
51732588,0,0,0.17
51744955,0,0,0.12
51762640,0,0,0.0
51766581,0,0,0.11
51771121,1,1,0.86
51787353,1,1,0.77
51803272,1,1,0.83
51804031,1,1,0.82
51806994,0,0,0.13
51808181,0,0,0.03
51820350,0,0,0.21
51823401,0,0,0.0
51823507,1,1,0.94
51825577,1,1,0.69
51828909,0,0,0.14
51846580,0,0,0.0
51851021,1,1,0.82
51859237,0,0,0.0
51864054,1,1,0.86
51903538,0,0,0.0
51906846,0,0,0.0
51921983,1,1,0.82
51923722,1,1,0.77
51925459,0,0,0.21
51927854,0,0,0.16
51942700,1,1,0.73
51958087,1,1,0.74
51968259,0,0,0.17
51971727,0,0,0.16
51972535,0,0,0.14
51985909,0,0,0.0
51989894,1,1,0.76
52014645,1,1,0.79
52025018,1,1,0.91
52026807,0,0,0.07
52028561,0,0,0.0
52053250,1,1,0.89
52054045,1,1,0.78
52057982,1,1,0.76
52062633,1,1,0.79
52072222,0,0,0.21
52086128,1,1,0.77
52086556,1,1,0.82
52093943,1,1,0.67
52112336,0,0,0.13
52145888,0,0,0.09
52152225,0,0,0.2
52153779,1,1,0.92
52163893,0,0,0.14
52165460,0,0,0.13
52166769,0,0,0.19
52172652,0,0,0.14
52173058,1,1,0.9
52183207,0,0,0.01
52183898,0,0,0.0
52183953,0,0,0.02
52184068,0,0,0.01
52184202,0,0,0.02
52198529,1,1,0.83
52248948,0,0,0.0
52265505,0,0,0.16
52267036,1,1,0.7
52283919,1,1,0.96
52288350,1,1,0.86
52304995,1,1,0.88
52305903,1,1,0.88
52309660,0,0,0.16
52319866,1,1,0.94
52319897,0,0,0.11
52320725,1,1,0.83
52327219,1,1,0.79
52351505,0,0,0.11
52355322,0,0,0.11
52364742,0,0,0.14
52377155,0,0,0.0
52377160,0,0,0.02
52377234,0,0,0.01
52377298,0,0,0.0
52378147,0,0,0.0
52378185,0,0,0.01
52378197,0,0,0.0
52378206,0,0,0.0
52378237,0,0,0.0
52391382,0,0,0.1
52403866,0,0,0.17
52407918,1,1,0.71
52419043,0,0,0.0
52419072,0,0,0.0
52419296,0,0,0.0
52419299,0,0,0.0
52419302,0,0,0.0
52419308,0,0,0.0
52419310,0,0,0.0
52419315,0,0,0.0
52427027,0,0,0.07
52464444,1,1,0.78
52494101,0,0,0.19
52505909,0,0,0.18
52510543,0,0,0.14
52515016,0,0,0.03
52515422,1,1,0.72
52515819,0,0,0.11
52517239,1,1,0.79
52530544,1,1,0.82
52552937,1,1,0.96
52580034,0,0,0.11
52584189,1,1,0.79
52587266,0,0,0.08
52601863,1,1,0.79
52633210,0,0,0.0
52633212,0,0,0.0
52633213,0,0,0.01
52633214,0,0,0.0
52635013,1,1,0.75
52635936,0,0,0.0
52635943,0,0,0.01
52635951,0,0,0.0
52653474,0,0,0.0
52654823,1,1,0.73
52672458,1,1,0.82
52675262,0,0,0.13
52703986,0,0,0.02
52704000,0,0,0.0
52704001,0,0,0.0
52704018,0,0,0.0
52704019,0,0,0.0
52704021,0,0,0.0
52704027,0,0,0.0
52704030,0,0,0.0
52704051,0,0,0.01
52704058,0,0,0.0
52704059,0,0,0.0
52737181,0,0,0.17
52740722,0,0,0.14
52742731,1,1,0.83
52788284,1,1,0.77
52812199,0,0,0.17
52816816,0,0,0.02
52841279,1,1,0.85
52843369,0,0,0.18
52843655,0,0,0.18
52861954,1,1,0.74
52863578,0,0,0.19
52864168,0,0,0.19
52874101,1,1,0.78
52878944,1,1,0.88
52882377,0,0,0.17
52886721,0,0,0.14
52897209,1,1,0.85
52907974,0,0,0.0
52917118,1,1,0.73
52923271,0,0,0.12
52948652,0,0,0.17
52950061,0,0,0.13
52997590,0,0,0.2
53007846,1,1,0.78
53031058,1,1,0.91
53051346,0,0,0.21
53062253,1,1,0.78
53062795,0,0,0.18
53063391,0,0,0.07
53069283,0,0,0.08
53106866,1,1,0.76
53112639,0,0,0.24
53133484,1,1,0.75
53145350,0,0,0.09
53148189,1,1,0.82
53150314,1,1,0.75
53157698,0,0,0.15
53164238,0,0,0.13
53168702,0,0,0.08
53171049,0,0,0.06
53186353,0,0,0.18
53190849,0,0,0.07
53196849,0,0,0.11
53199808,0,0,0.05
53201487,0,0,0.08
53215713,0,0,0.09
53223452,0,0,0.0
53232421,0,0,0.07
53235251,1,1,0.83
53238500,0,0,0.11
53240263,1,1,0.7
53256487,1,1,0.74
53276897,0,0,0.16
53280181,1,1,0.88
53282931,0,0,0.08
53298476,0,0,0.04
53309208,0,0,0.02
53309278,0,0,0.03
53309282,0,0,0.0
53309307,0,0,0.01
53309308,0,0,0.01
53309341,0,0,0.0
53309343,0,0,0.0
53309349,0,0,0.03
53309378,0,0,0.0
53311491,0,0,0.22
53313885,0,0,0.07
53336663,1,1,0.74
53345007,1,1,0.86
53346262,0,0,0.13
53346652,0,0,0.01
53346750,0,0,0.05
53346814,0,0,0.0
53358283,0,0,0.24
53382149,1,1,0.85
53384619,0,0,0.11
53417340,1,1,0.83
53419379,1,1,0.79
53432624,1,1,0.82
53449912,0,0,0.1
53474842,1,1,0.83
53476576,0,0,0.16
53532169,0,0,0.22
53547698,1,1,0.78
53547952,1,1,0.82
53550053,1,1,0.88
53574604,0,0,0.13
53576777,1,1,0.89
53577282,1,1,0.83
53592877,0,0,0.12
53594860,0,0,0.14
53612374,0,0,0.14
53614032,1,1,0.7
53623129,0,0,0.06
53630196,1,1,0.89
53630201,1,1,0.72
53630333,1,1,0.88
53644475,0,0,0.14
53649962,1,1,0.86
53650635,0,0,0.2
53663111,1,1,0.83
53665120,0,0,0.09
53665326,1,1,0.72
53675645,1,1,0.8
53682986,0,0,0.15
53689406,1,1,0.87
53703976,0,0,0.0
53703982,0,0,0.0
53704846,0,0,0.23
53705367,0,0,0.17
53708307,0,0,0.17
53709693,1,1,0.68
53709880,1,1,0.78
53714727,1,1,0.7
53743998,0,0,0.0
53759950,0,0,0.16
53771991,0,0,0.13
53774476,0,0,0.09
53774681,0,0,0.11
53783958,0,0,0.1
53784227,0,0,0.12
53786523,1,1,0.79
53793596,0,0,0.15
53798332,0,0,0.17
53812431,0,0,0.14
53832633,0,0,0.1
53845017,0,0,0.07
53883589,0,0,0.18
53891208,1,1,0.85
53904159,0,0,0.14
53918692,1,1,0.77
53921672,1,1,0.77
53926282,0,0,0.16
53944741,1,1,0.67
53953839,0,0,0.14
53966558,1,1,0.64
53974016,0,0,0.0
54005359,0,0,0.23
54014394,0,0,0.13
54018582,0,0,0.13
54021379,0,0,0.1
54039059,1,1,0.87
54039062,1,1,0.78
54042121,0,0,0.07
54044572,0,0,0.11
54050377,0,0,0.17
54053776,0,0,0.09
54074447,0,0,0.0
54091757,0,0,0.16
54093866,0,0,0.15
54105121,1,1,0.88
54106742,0,0,0.1
54111795,0,0,0.13
54121408,1,1,0.72
54131693,1,1,0.85
54160738,0,0,0.13
54168405,1,1,0.83
54169369,0,0,0.12
54178887,0,0,0.2
54194083,0,0,0.23
54197574,0,0,0.18
54201833,0,0,0.0
54203634,0,0,0.0
54208815,0,0,0.1
54213023,0,0,0.1
54245996,1,1,0.9
54247230,0,0,0.0
54247874,1,1,0.86
54278509,0,0,0.17
54280360,0,0,0.16
54303512,0,0,0.18
54305840,0,0,0.15
54309998,0,0,0.11
54317587,1,1,0.79
54319646,1,1,0.83
54342436,1,1,0.79
54354341,1,1,0.82
54354552,0,0,0.06
54358456,0,0,0.06
54359167,0,0,0.13
54367575,1,1,0.81
54406248,0,0,0.23
505918970691939876,1,1,0.79
506639626929819378,0,0,0.22
534763578459613967,1,1,0.82
537233099807309880,0,0,0.11
538851431108343774,0,0,0.22
540677800138991634,0,0,0.09
540829827019588024,0,0,0.24
542135134085626498,0,0,0.13
543508877332157910,0,0,0.11
544579159855076101,1,1,0.83
544778926258772774,0,0,0.0
544865941786998856,0,0,0.0
544865965080966900,0,0,0.0
544886474811743358,0,0,0.04
544985889183465481,0,0,0.04
545072670465603225,0,0,0.02
546690456789067524,1,1,0.88
547111719721943259,0,0,0.09
547745014339288019,0,0,0.21
548339155267958822,0,0,0.08
548557905699913941,0,0,0.12
548584024425514724,0,0,0.12
549208214196474046,0,0,0.11
549520441803430046,0,0,0.23
549568993052279492,1,1,0.84
549612443309559169,0,0,0.1
549945210804506062,0,0,0.1
550043863076854720,0,0,0.02
550217872071953441,0,0,0.22
551018749979551665,0,0,0.25
551339675550158111,0,0,0.28
551398401001977637,0,0,0.25
551477871465480740,1,1,0.76
551576416242411206,1,1,0.82
551670015393205562,0,0,0.1
551742371275695683,0,0,0.15
551754249707632120,0,0,0.08
551765448198147699,0,0,0.08
552146348115409295,0,0,0.13
552459643994124868,0,0,0.15
552836757548356363,0,0,0.03
552837525666012664,1,1,0.95
552848042925497266,1,1,0.95
553013219005188623,1,1,0.9
553037443936954314,1,1,0.74
555477211191162212,0,0,0.0
555540457855634072,1,1,0.8
555817839422284025,1,1,0.88
555824778380966061,1,1,0.85
556823735929845203,1,1,0.72
557060774308501863,0,0,0.03
557072282157885243,0,0,0.0
557422846978999930,0,0,0.1
557437615570688340,0,0,0.09
557640728811457647,0,0,0.13
558608832996198214,0,0,0.14
558638159230260911,0,0,0.09
559007975965363696,0,0,0.18
559310248140458462,0,0,0.09
559872144605735058,0,0,0.0
560201921102916602,0,0,0.09
560867746594959888,0,0,0.16
562252356129091614,0,0,0.01
562267752606927933,0,0,0.01
562393657998489615,0,0,0.09
563003419630799024,1,1,0.84
563223799929727708,0,0,0.19
563728075556050915,0,0,0.15
563820297932897993,0,0,0.19
563954648920832614,0,0,0.16
564181800227893435,0,0,0.0
565157987829085890,1,1,0.82
565351971357761427,1,1,0.81
565474866452876486,0,0,0.09
565771536311357698,1,1,0.82
566689378309988117,0,0,0.12
567050277741402991,0,0,0.09
567527260414881064,0,0,0.12
568085527089383341,0,0,0.16
568125476819434642,0,0,0.22
568403941306210017,0,0,0.15
568769330659494625,0,0,0.14
568864254943243954,0,0,0.12
569111415979231014,1,1,0.77
569539256821139194,0,0,0.04
569567568894264238,0,0,0.18
569596791629531405,0,0,0.15
571623792954376886,0,0,0.09
572128676944323574,0,0,0.14
572438861353912381,1,1,0.77
572485917343717247,0,0,0.14
572505670557685660,1,1,0.86
572510834331326745,0,0,0.18
572535440383228772,1,1,0.84
573113116855541558,1,1,0.76
573320837297725164,0,0,0.0
573323869050652331,0,0,0.0
573324841497332555,0,0,0.0
573325575921723676,0,0,0.0
573326725605615901,0,0,0.0
573327428828567084,0,0,0.0
573328058292452666,0,0,0.0
573328661925350006,0,0,0.0
573329915844181769,0,0,0.0
573330484862034554,0,0,0.0
573331348267698470,0,0,0.0
573331959060595382,0,0,0.0
573332536422955271,0,0,0.0
573333791005112229,0,0,0.0
573334413732375639,0,0,0.0
574032068371339730,0,0,0.17
574134651877581961,0,0,0.19
574196430493646478,0,0,0.12
575410958893868014,0,0,0.01
575912117787508230,1,1,0.74
576227467652745966,0,0,0.1
576227745200349181,0,0,0.12
576284484330485129,1,1,0.73
577704461162044532,1,1,0.81
579006561638685747,0,0,0.11
579018061540964633,0,0,0.13
579643473431212872,0,0,0.07
579734705963048297,0,0,0.18
579742185026935709,0,0,0.12
579767629210340854,0,0,0.19
579917866864698124,0,0,0.07
580031378487310321,0,0,0.08
580446669835502415,0,0,0.05
580619307646526349,0,0,0.16
581063661288821721,0,0,0.05
581220198103991332,0,0,0.16
581307210502785446,0,0,0.04
581864471348852876,0,0,0.11
582593713987178848,0,0,0.05
583448689180647267,1,1,0.83
583459079377815412,0,0,0.14
584742285862979544,0,0,0.23
586177937884177307,0,0,0.13
586497063940071858,1,1,0.83
587143146216730537,0,0,0.09
587841339941297196,0,0,0.16
588648477122512439,0,0,0.08
588658879388634680,0,0,0.17
589325732662252628,0,0,0.16
589860024242990984,1,1,0.87
589887216411304890,0,0,0.11
590345945313503903,0,0,0.2
590593706868229918,0,0,0.05
591221062395658039,0,0,0.07
591818419575619351,0,0,0.16
592203338346786993,0,0,0.09
592259582461110716,0,0,0.08
592719722051773663,1,1,0.91
593423013262443047,0,0,0.12
594772798810713701,0,0,0.14
595534429111070468,0,0,0.12
595620285810920412,1,1,0.91
596241138749758390,1,1,0.76
596275878802657758,0,0,0.11
596637310290590908,1,1,0.82
596939736836009896,0,0,0.16
597228897258705840,0,0,0.06
597412581336391651,0,0,0.12
597767873716505262,0,0,0.15
598681847355970066,0,0,0.12
599163505664898665,1,1,0.84
599863730888700702,0,0,0.06
600092478341862498,0,0,0.06
600601406161471059,1,1,0.77
600604318807592251,1,1,0.86
600657222777287734,1,1,0.82
600708036576190785,0,0,0.24
601370814317706176,0,0,0.24
602859687306761520,1,1,0.8
602900041467654112,0,0,0.07
602990319615833096,1,1,0.83
603075559269922598,0,0,0.08
603162243177021900,0,0,0.18
603248370208187118,0,0,0.24
603647386852909966,1,1,0.92
603796527185073679,0,0,0.14
604388791863005484,0,0,0.1
604608540508506279,0,0,0.0
604658423683000134,0,0,0.06
605736243011462753,0,0,0.13
606419833498564750,1,1,0.83
607150054890209944,1,1,0.75
607369222838905613,0,0,0.15
607856467126844463,0,0,0.0
607896545147923566,0,0,0.15
608224939444575008,0,0,0.07
608965868863418453,0,0,0.11
609280750400646055,0,0,0.0
609363145152396482,0,0,0.13
609519131963016645,0,0,0.15
611132081213071117,0,0,0.0
611468224506228628,0,0,0.13
613022378733330601,0,0,0.24
613604690767162952,0,0,0.16
613770853572112801,0,0,0.16
613792959738627888,0,0,0.02
613831097577111907,1,1,0.85
613831148611881113,1,1,0.72
613852331302199908,1,1,0.76
613891837460698696,1,1,0.85
614461506383407967,0,0,0.24
614613453293533654,0,0,0.07
614640864928124124,0,0,0.0
614664359870376915,0,0,0.07
614820953395844341,0,0,0.12
615130859704749386,0,0,0.11
615139490757747697,0,0,0.14
615329992199839286,0,0,0.14
616012706973411711,0,0,0.16
616192526552708493,0,0,0.0
616603081004884444,0,0,0.1
616724950347330826,0,0,0.16
617660277934513423,0,0,0.0
617964803074847108,0,0,0.0
617981059317605637,0,0,0.12
618164359634367154,0,0,0.12
618347494380682870,0,0,0.06
618363844218706577,1,1,0.86
618751961512273622,0,0,0.11
619057143342997125,1,1,0.84
619059335522670748,1,1,0.81
619788038237443752,0,0,0.06
620067234229371726,1,1,0.77
620150903709616518,0,0,0.03
620182591452537137,0,0,0.04
620292983138025643,0,0,0.09
620313859717603008,0,0,0.08
620909105659221928,0,0,0.01
620918430209922121,0,0,0.0
621025282992677297,0,0,0.02
621134418416008502,0,0,0.06
622446287862862243,0,0,0.06
622498954503960798,0,0,0.18
622758599369718630,0,0,0.15
622895396170579258,0,0,0.11
623109568187912159,1,1,0.76
623129553475381123,0,0,0.0
623146910332095873,0,0,0.15
623283690100927731,0,0,0.12
623320600603934452,0,0,0.11
623449445769546170,1,1,0.87
623578798384222992,0,0,0.16
623832518826998850,1,1,0.84
623832582131923477,1,1,0.72
623976768455730606,0,0,0.11
624053992012208991,1,1,0.88
624067517826295928,1,1,0.88
624110062447739106,0,0,0.1
624717684330155179,0,0,0.15
624789690871795521,0,0,0.05
624887623668448806,1,1,0.85
625138968713318567,0,0,0.12
625142265263861914,0,0,0.14
625448347085748270,0,0,0.1
626068463862576610,0,0,0.21
626117053091075620,0,0,0.15
627863024944325932,0,0,0.09
628233626827163984,0,0,0.03
628320077463437404,0,0,0.02
628852400824032492,0,0,0.02
629019072213034737,0,0,0.15
629125905622104208,0,0,0.13
629625460569836578,0,0,0.17
629757214712228781,0,0,0.13
629886409889903719,0,0,0.12
629962948597395551,0,0,0.18
630038266928737203,0,0,0.01
630403015815197229,0,0,0.12
630478819823567349,0,0,0.16
630606067983802554,0,0,0.16
630724926137177511,0,0,0.02
631026036207826648,0,0,0.12
631202754727077073,0,0,0.17
632555496882768441,0,0,0.16
632868363606060688,0,0,0.15
633236452180355120,1,1,0.78
633283269012267055,0,0,0.04
633301529898470441,0,0,0.16
633313813519421402,0,0,0.08
633376147662453459,1,1,0.8
633978492615248362,0,0,0.09
634018204801627803,0,0,0.03
634023812691982289,0,0,0.13
634036390326718050,0,0,0.14
634863394142758097,1,1,0.74
635397055961677863,0,0,0.0
635397166115328211,0,0,0.0
635397256883036325,0,0,0.0
635413907290834919,0,0,0.15
635605057109350283,0,0,0.19
636940648611894115,0,0,0.2
637004389047205785,0,0,0.16
638352583725728135,0,0,0.2
638679407270129047,1,1,0.89
639262140589498380,0,0,0.09
639958185255346855,0,0,0.1
639985681276299200,0,0,0.11
640131555489190388,0,0,0.2
640611715613508057,0,0,0.01
640693439051576965,1,1,0.85
641417904698519414,1,1,0.92
642875460592764165,1,1,0.77
642950975870158788,1,1,0.69
644139547467511160,1,1,0.78
644229159812082280,0,0,0.23
644362700111200457,0,0,0.12
644374289061431552,0,0,0.12
645084205713820319,1,1,0.89
645463203344578571,0,0,0.0
645515426280527365,0,0,0.0
645516309005199212,0,0,0.0
645517084819176208,0,0,0.01
645518134930973042,0,0,0.01
645518624397750692,0,0,0.02
645522172384308756,0,0,0.0
645523252196117877,0,0,0.01
645523869321746789,0,0,0.0
645525102001922477,0,0,0.0
645525663141278102,0,0,0.0
645734532350373397,0,0,0.19
646369459982591573,0,0,0.08
646577312441050828,0,0,0.15
647350009128791952,0,0,0.04
648499155330990098,0,0,0.02
39198343,0,0,0.22
52951645,1,1,0.78
7322651,1,1,0.82
47803326,0,0,0.12
49180501,1,1,0.81
38074211,1,1,0.86
51772445,1,1,0.85
52024248,0,0,0.16
43118356,0,0,0.19
560418693775973356,1,1,0.83
51368545,1,1,0.72
27775641,1,1,0.75
3554397,1,1,0.8
40404624,1,1,0.82
52238555,0,0,0.0
27575170,0,0,0.13
38464736,0,0,0.1
13607449,1,1,0.77
4429756,0,0,0.16
642364487468898524,0,0,0.06
6853331,1,1,0.82
48627477,0,0,0.18
4430046,0,0,0.21
21880180,1,1,0.82
634844969050121532,0,0,0.11
7002221,0,0,0.16
43380209,0,0,0.07
51502994,1,1,0.87
27634424,1,1,0.78
17222487,1,1,0.88
49348176,1,1,0.7
24745971,0,0,0.1
32382424,1,1,0.83
51789783,0,0,0.16
50120862,0,0,0.18
52187689,0,0,0.11
49055545,1,1,0.76
600714667201500627,0,0,0.05
53346400,0,0,0.19
593592957234360909,0,0,0.16
35236620,1,1,0.88
49608809,0,0,0.12
50293435,1,1,0.75
21881861,0,0,0.23
17792384,1,1,0.83
41184196,0,0,0.08
616843270722192187,0,0,0.12
32531137,1,1,0.82
27092408,1,1,0.84
52428970,1,1,0.85
1620201,1,1,0.8
52189569,1,1,0.74
566004750383620609,0,0,0.17
10283179,0,0,0.1
40261737,0,0,0.15
10710995,1,1,0.84
26280601,1,1,0.87
27526198,0,0,0.14
10291063,1,1,0.82
629158411767376001,0,0,0.13
52267670,1,1,0.79
1420478,1,1,0.81
49520049,1,1,0.84
1011906,0,0,0.15
8234765,0,0,0.05
40203588,0,0,0.15
20074973,0,0,0.22
22281128,0,0,0.12
46676196,1,1,0.91
23379302,1,1,0.87
322986,0,0,0.1
40282041,0,0,0.17
49708863,0,0,0.05
10227482,0,0,0.1
44283387,1,1,0.8
20696065,1,1,0.75
27401847,1,1,0.83
45126190,0,0,0.03
54053943,1,1,0.83
4404039,0,0,0.1
16794111,1,1,0.82
25223570,1,1,0.85
53405761,0,0,0.16
4617305,1,1,0.79
37235259,0,0,0.05
53186455,0,0,0.09
45365594,1,1,0.86
23143739,1,1,0.89
42538923,0,0,0.07
39373570,0,0,0.09
41459309,0,0,0.04
51869127,1,1,0.81
41713131,0,0,0.14
8355109,1,1,0.84
42669388,1,1,0.77
53743163,0,0,0.2
34312674,0,0,0.12
15716269,1,1,0.76
50121082,1,1,0.73
2886589,1,1,0.78
43724826,0,0,0.09
42813195,0,0,0.09
32714305,0,0,0.15
6609441,1,1,0.8
43515918,0,0,0.07
50979360,1,1,0.83
33688082,0,0,0.09
41937252,1,1,0.79
40034931,0,0,0.01
30316538,0,0,0.15
44508818,1,1,0.72
616195812618046179,0,0,0.02
25781187,1,1,0.76
22013782,1,1,0.82
14090756,0,0,0.19
570397922163579611,0,0,0.09
627616278812166658,0,0,0.09
14521068,1,1,0.72
16976816,1,1,0.82
25005671,0,0,0.16
38004059,1,1,0.77
53300714,1,1,0.82
36816886,1,1,0.83
20722111,1,1,0.86
25894963,1,1,0.8
34974898,1,1,0.8
638400360130354627,0,0,0.02
15178558,1,1,0.81
25397639,1,1,0.78
594717382127296234,0,0,0.21
639132158147817173,0,0,0.01
13973499,1,1,0.82
8486573,1,1,0.71
33556555,0,0,0.21
65067,0,0,0.25
13207429,0,0,0.13
53221255,1,1,0.75
42707337,0,0,0.11
13800546,1,1,0.91
555647297482569631,1,1,0.77
26084395,1,1,0.79
547819313304671508,1,1,0.84
50268445,0,0,0.09
49551902,1,1,0.82
29900808,0,0,0.16
53874852,0,0,0.12
21787969,0,0,0.11
17605030,0,0,0.12
27746,0,0,0.18
8015822,0,0,0.13
38030141,1,1,0.79
38821960,1,1,0.84
38256569,1,1,0.81
31673235,1,1,0.79
52662004,1,1,0.7
48381030,1,1,0.85
44905005,0,0,0.15
639193611424062583,0,0,0.11
53674223,0,0,0.16
20971513,1,1,0.82
45092580,0,0,0.16
47787830,0,0,0.1
51815107,0,0,0.15
44045920,0,0,0.12
35319566,1,1,0.86
54130968,0,0,0.13
53149638,0,0,0.07
18857190,1,1,0.82
8441118,1,1,0.78
628486962872986228,0,0,0.06
632804841905881482,1,1,0.74
31588866,1,1,0.89
47466137,0,0,0.13
608740124530281320,0,0,0.09
49795240,1,1,0.81
18309420,0,0,0.1
26695632,0,0,0.17
51963472,1,1,0.7
54051216,0,0,0.11
34416135,1,1,0.74
26688881,1,1,0.89
47547934,1,1,0.66
39486597,1,1,0.82
11122189,0,0,0.13
2039154,1,1,0.84
584043976676461095,1,1,0.75
35806041,1,1,0.8
12855198,0,0,0.2
19748109,1,1,0.86
8151780,1,1,0.76
28158259,0,0,0.16
3907983,1,1,0.8
43545353,1,1,0.81
592706546938059561,1,1,0.8
49297754,1,1,0.79
12679888,1,1,0.86
24066848,1,1,0.76
586804756003482681,0,0,0.07
